y,metric,model,aggregation,dist_metric,fold,loglik,delta_loglik,rsquared,delta_rsquared,rsquared_adj,delta_rsquared_adj,aic,bic,anova_p_vs_baseline,anova_p_ias_vs_surprisal,anova_p_surprisal_vs_ias,anova_p_both_vs_ias,anova_p_both_vs_surprisal
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,3,0.3584791855644817,0.13522668771090476,0.37280595457555343,0.19478043635518272,0.3006414958803548,0.12637500730226903,-671.6680915191027,38.6261024031694,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,3,0.39270748608607625,0.1694549882324993,0.4143048841613046,0.2362793659409339,0.34636226699796735,0.17209577841988155,-759.9623482950692,-44.483525220079855,,,,,
rating_sd,Baseline,,,,4,0.2272013130018722,,0.18738460066245644,,0.1836683717020713,,-585.3570636989389,-549.0646596299176,,,,,
rating_sd,Surprisal,gpt2_small,,,4,0.34416581939428753,0.11696450639241532,0.3568815503881223,0.16949694972566587,0.35344766087837154,0.16977928917630025,-891.9094315621305,-850.432398340392,,,,,
rating_sd,IAS (mean),gpt2_small,Smean,cosine_std,4,0.42015745681305317,0.19295614381118095,0.44755954907596707,0.26017494841351063,0.3839961807801392,0.2003278090780679,-834.3753710728342,-124.0811771505621,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,4,0.44268108538668005,0.21547977238480784,0.4718932774607385,0.28450867679828207,0.4106311089697319,0.22696273726766059,-891.792703250062,-176.31388017507265,,,,,
rating_sd,IAS (min),gpt2_small,Smin,cosine_std,4,0.34491670251653805,0.11771538951466584,0.35784663911674675,0.1704620384542903,0.28396097322831826,0.10029260152624697,-635.8902612386273,74.40393268364483,,,,,
rating_sd,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,4,0.40226196210910287,0.17506064910723065,0.4274290626095364,0.24004446194707996,0.36100889459726415,0.17734052289519286,-785.1670560438133,-69.68823296882397,,,,,
rating_sd,Surprisal,gpt2_medium,,,4,0.3409979495027315,0.11379663650085928,0.352793984036733,0.16540938337427658,0.3493382692299115,0.16566989752784023,-883.5525907882056,-842.0755575664671,,,,,
rating_sd,IAS (mean),gpt2_medium,Smean,cosine_std,4,0.43442690902245257,0.20722559602058035,0.4631027464497277,0.2757181457872713,0.4013277663458047,0.2176593946437334,-872.0181860012299,-161.72399207895774,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,4,0.4455983369748651,0.2183970239729929,0.4749655465137186,0.28758094585126215,0.4140597716385106,0.2303913999364393,-899.4884129396942,-184.00958986470482,,,,,
rating_sd,IAS (min),gpt2_medium,Smin,cosine_std,4,0.3607993468908472,0.13359803388897498,0.3779242522366194,0.19053965157416297,0.3063487008865181,0.12268032918444682,-677.7886770980549,32.50551682421724,,,,,
rating_sd,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,4,0.4038907868265823,0.1766894738247101,0.4292912631550745,0.24190666249261805,0.36308711671328375,0.17941874501121247,-789.4638956485242,-73.98507257353481,,,,,
rating_sd,Surprisal,gpt2_large,,,4,0.3465024094717172,0.11930109646984496,0.35987994728290595,0.17249534662044952,0.35646206752011445,0.17279369581804316,-898.0733561863899,-856.5963229646513,,,,,
rating_sd,IAS (mean),gpt2_large,Smean,cosine_std,4,0.4592134222709245,0.23201210926905227,0.4890694272392123,0.3016848265767559,0.4302821532159744,0.24661378151390312,-937.4050079506987,-227.1108140284266,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,4,0.46987439136396275,0.24267307836209054,0.4998481374793835,0.31246353681692707,0.44182882743253804,0.25816045573046675,-963.5286444181338,-248.04982134314446,,,,,
rating_sd,IAS (min),gpt2_large,Smin,cosine_std,4,0.35318677279107147,0.12598545978919926,0.3683805892994133,0.18099598863695687,0.2957069515199887,0.11203857981791743,-657.7067066228465,52.587487299425675,,,,,
rating_sd,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,4,0.4010365665869866,0.1738352535851144,0.42602408994000773,0.2386394892775513,0.3594409403394836,0.1757725686374123,-781.9344626564707,-66.45563958148136,,,,,
rating_sd,Surprisal,gpt2_xl,,,4,0.3426305750660771,0.11542926206420487,0.3549038277502058,0.16751922708774936,0.3514593783179032,0.1677910066158319,-887.8594570243113,-846.3824238025727,,,,,
rating_sd,IAS (mean),gpt2_xl,Smean,cosine_std,4,0.4442341328113113,0.2170328198094391,0.47353108212639006,0.2861464814639336,0.4129559782086143,0.229287606506543,-897.8896423562392,-187.59544843396702,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,4,0.45686746166734804,0.22966614866547583,0.48666654859897185,0.2992819479365154,0.42711812959648165,0.24344975789441037,-929.2163638784641,-213.73754080347476,,,,,
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,4,0.36836744490727596,0.14116613190540375,0.3872692107266392,0.1998846100641828,0.3167688830268278,0.13310051132475653,-697.753319665394,12.540874256878169,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,4,0.40619428269202273,0.17899296969015052,0.43191446640895925,0.24452986574650282,0.3660146204293042,0.18234624872723293,-795.540517741556,-80.06169466656661,,,,,
rating_sd,Baseline,,,,5,0.23767024769428946,,0.1811254768342283,,0.17738062383194575,,-612.9741134175356,-576.6817093485143,,,,,
rating_sd,Surprisal,gpt2_small,,,5,0.35416283993892794,0.11649259224463848,0.35131600969279353,0.17019053285856522,0.3478524033372249,0.17047177950527914,-918.2815717588919,-876.8045385371533,,,,,
rating_sd,IAS (mean),gpt2_small,Smean,cosine_std,5,0.4293258417424723,0.19165559404818283,0.44185450247144187,0.26072902563721356,0.3776347159537735,0.20025409212182776,-858.561570516642,-148.2673765943698,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,5,0.449647245468516,0.21197699777422652,0.46408430181291993,0.2829588249786916,0.4019162656980766,0.22453564186613084,-910.1694335459451,-194.6906104709558,,,,,
rating_sd,IAS (min),gpt2_small,Smin,cosine_std,5,0.36144277236914885,0.12377252467485939,0.36069233626513286,0.17956685943090456,0.2871340940756727,0.10975347024372695,-679.4860335098147,30.808160412457482,,,,,
rating_sd,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,5,0.41487779352707665,0.1772075458327872,0.4254909941860838,0.24436551735185552,0.3588460036725304,0.18146537984058464,-818.4476193244282,-102.96879624943881,,,,,
rating_sd,Surprisal,gpt2_medium,,,5,0.3545928952668499,0.11692264757256043,0.35187370982883515,0.17074823299460684,0.3484130812771965,0.17103245744525075,-919.4160577139501,-877.9390244922115,,,,,
rating_sd,IAS (mean),gpt2_medium,Smean,cosine_std,5,0.4514227837856578,0.21375253609136835,0.4659840045354293,0.284858527701201,0.40454053974424353,0.22715991591229778,-916.8533036265653,-206.55910970429318,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,5,0.46201607732991257,0.2243458296356231,0.47717897061284353,0.29605349377861523,0.4165299604299134,0.23914933659796767,-942.7984119963094,-227.31958892132002,,,,,
rating_sd,IAS (min),gpt2_medium,Smin,cosine_std,5,0.36871840784568105,0.1310481601513916,0.36992771906640254,0.18880224223217423,0.29743209283377203,0.12005146900182628,-698.6791598969066,11.615034025365503,,,,,
rating_sd,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,5,0.4119343206041292,0.17426407290983975,0.42209891608719474,0.24097343925296644,0.35506043302533663,0.17767980919339088,-810.6827377536929,-95.20391467870354,,,,,
rating_sd,Surprisal,gpt2_large,,,5,0.3566458189968866,0.11897557130259712,0.35452936192918216,0.17340388509495386,0.35108291306076433,0.17370228922881858,-924.8316705137868,-883.3546372920482,,,,,
rating_sd,IAS (mean),gpt2_large,Smean,cosine_std,5,0.46786147455520494,0.23019122686091548,0.4832555744291017,0.3021300975948734,0.4237993630266972,0.24641873919475143,-960.2185698766307,-249.92437595435854,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,5,0.4783671902741789,0.24069694257988944,0.49399984298788346,0.31287436615365516,0.43530211097208327,0.2579214871401375,-985.9326479432839,-270.45382486829453,,,,,
rating_sd,IAS (min),gpt2_large,Smin,cosine_std,5,0.3640397032392303,0.12636945554494083,0.3640042037439746,0.18287872690974627,0.29082702244886505,0.1134463986169193,-686.3367371450895,23.957456777182642,,,,,
rating_sd,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,5,0.41333578249239966,0.1756655347981102,0.4237164607895261,0.24259098395529777,0.35686561839169795,0.1794849945597522,-814.3797942149504,-98.90097113996103,,,,,
rating_sd,Surprisal,gpt2_xl,,,5,0.3545720857547692,0.11690183806047971,0.3518467348837734,0.17072125804954508,0.34838596230115426,0.1710053384692085,-919.361162221081,-877.8841289993425,,,,,
rating_sd,IAS (mean),gpt2_xl,Smean,cosine_std,5,0.4506525671068341,0.21298231941254464,0.4651607545644326,0.2840352777302043,0.4036225672723538,0.22624194344040804,-914.8214720278283,-204.5272781055562,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,5,0.4637644162214999,0.22609416852721043,0.47900391481053495,0.29787843797630664,0.4185666043355504,0.24118598050360462,-947.4105299923167,-231.93170691732735,,,,,
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,5,0.3714706541886195,0.13380040649433006,0.3733864193999781,0.19226094256574977,0.3012887485356778,0.12390812470373203,-705.9395857495783,4.3546081726938155,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,5,0.4108261287363467,0.17315588104205726,0.4208166450466202,0.2396911682123919,0.35362941420105454,0.1762487903691088,-807.7593276064827,-92.2805045314933,,,,,
rating_sd,Baseline,,,,6,0.22950376804806388,,0.1854765085049187,,0.18175439049351694,,-591.8899476468887,-555.5922385378258,,,,,
rating_sd,Surprisal,gpt2_small,,,6,0.34268385548766533,0.11318008743960145,0.3504738517396908,0.1649973432347721,0.34700839210720436,0.16525400161368742,-888.6853784874365,-847.2022823627932,,,,,
rating_sd,IAS (mean),gpt2_small,Smean,cosine_std,6,0.40598784338357685,0.17648407533551297,0.42771614483903897,0.24223963633412027,0.36192527053482026,0.18017088004130333,-797.8079065326428,-87.40988539812577,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,6,0.42892882172145513,0.19942505367339125,0.4533803830485381,0.2679038745436194,0.390024302234367,0.20826991174085008,-856.3720893446416,-140.7886811945441,,,,,
rating_sd,IAS (min),gpt2_small,Smin,cosine_std,6,0.3422253212679021,0.11272155321983823,0.34987791859450057,0.16440141008958187,0.27513860915143384,0.0933842186579169,-629.4748481472616,80.9231729872555,,,,,
rating_sd,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,6,0.3968175961592458,0.1673138281111819,0.4171233342050291,0.23164682570011041,0.34956487124909763,0.1678104807555807,-771.5984538604089,-56.01504571031137,,,,,
rating_sd,Surprisal,gpt2_medium,,,6,0.3396439894140272,0.1101402213659633,0.346512878107081,0.16103636960216228,0.3430262852311279,0.16127189473761094,-880.6601320530317,-839.1770359283884,,,,,
rating_sd,IAS (mean),gpt2_medium,Smean,cosine_std,6,0.4328671350819687,0.20336336703390484,0.45766898968033987,0.27219248117542116,0.39532155316007467,0.21356716266655773,-868.7692366163974,-158.3712154818803,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,6,0.44517901443116237,0.21567524638309848,0.4708601432136089,0.2853836347086902,0.4095300582899748,0.22777566779645786,-899.2725980982686,-183.68918994817113,,,,,
rating_sd,IAS (min),gpt2_medium,Smin,cosine_std,6,0.352215671577699,0.12271190352963512,0.3627388996931882,0.17726239118826947,0.28947811385909994,0.107723723365583,-655.8493729651254,54.54864816939164,,,,,
rating_sd,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,6,0.39687190562127933,0.16736813757321545,0.4171866422030459,0.2317101336981272,0.349635516976157,0.1678811264826401,-771.7418308401775,-56.15842269007999,,,,,
rating_sd,Surprisal,gpt2_large,,,6,0.34172096185906975,0.11221719381100587,0.34922179735191916,0.16374528884700046,0.34574965755120535,0.1639952670576884,-886.1433393079442,-844.6602431833008,,,,,
rating_sd,IAS (mean),gpt2_large,Smean,cosine_std,6,0.45286768915861497,0.2233639211105511,0.4789346701806422,0.2934581616757235,0.4190319779951539,0.23727758750163697,-921.5706993787435,-211.1726782442264,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,6,0.46345239214245987,0.23394862409439598,0.4898493771418396,0.3043728686369209,0.43072024403560616,0.24896585354208922,-947.514315256094,-231.93090710599654,,,,,
rating_sd,IAS (min),gpt2_large,Smin,cosine_std,6,0.34794055884210423,0.11843679079404035,0.3572668131516673,0.1717903046467486,0.28337694551737036,0.10162255502385342,-644.5630753431551,65.83494579136197,,,,,
rating_sd,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,6,0.39383042509995947,0.16432665705189559,0.4136306066045835,0.2281540980996648,0.3456673181991926,0.16391292770567567,-763.7123222638929,-48.12891411379542,,,,,
rating_sd,Surprisal,gpt2_xl,,,6,0.338114419483968,0.1086106514359041,0.3445107087077307,0.159034200202812,0.34101343352553104,0.1592590430320141,-876.6220674376755,-835.1389713130321,,,,,
rating_sd,IAS (mean),gpt2_xl,Smean,cosine_std,6,0.433695781205666,0.2041920131576021,0.4585670462825907,0.273090537777672,0.3963228521105132,0.21456846161699628,-870.9568623829582,-160.55884124844113,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,6,0.44769019232643154,0.21818642427836765,0.4735110094684706,0.2880345009635519,0.4124881738484879,0.23073378335497097,-905.9021077417792,-190.3186995916817,,,,,
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,6,0.3597776729327469,0.130273904884683,0.37230432223446763,0.18682781372954893,0.30014319613462626,0.11838880564110932,-675.8130565424517,34.584964592065376,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,6,0.39475386695408976,0.16525009890602588,0.41471256325267036,0.22923605474775166,0.34687467929803073,0.1651202888045138,-766.1502087587969,-50.566800608699396,,,,,
rating_sd,Baseline,,,,7,0.2289784331371524,,0.1772516457712876,,0.17349194270550516,,-590.5030634820823,-554.2053543730194,,,,,
rating_sd,Surprisal,gpt2_small,,,7,0.34257008855054794,0.11359165541339553,0.34445491744597867,0.16720327167469107,0.3409573445969861,0.16746540189148096,-888.3850337734466,-846.9019376488033,,,,,
rating_sd,IAS (mean),gpt2_small,Smean,cosine_std,7,0.4095448586751841,0.18056642553803168,0.4266378529175945,0.24938620714630688,0.36072301605943125,0.18723107335392608,-807.1984269024861,-96.80040576796898,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,7,0.43078431845586646,0.20180588531871405,0.45048360102097285,0.27323195524968524,0.38679176797518044,0.21329982526967528,-861.2706007234874,-145.6871925733899,,,,,
rating_sd,IAS (min),gpt2_small,Smin,cosine_std,7,0.3426308023978129,0.1136523692606605,0.3445345139413073,0.1672828681700197,0.2691809162202742,0.09568897351476902,-630.5453183302261,79.85270280429097,,,,,
rating_sd,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,7,0.40131973681338773,0.17234130367623532,0.41712789978964016,0.23987625401835255,0.3495699660089132,0.17607802330340805,-783.4841051873436,-67.90069703724612,,,,,
rating_sd,Surprisal,gpt2_medium,,,7,0.3418002893964499,0.1128218562592975,0.343444864007166,0.1661932182358784,0.3399419021535457,0.16644995944804053,-886.3527640066277,-844.8696678819844,,,,,
rating_sd,IAS (mean),gpt2_medium,Smean,cosine_std,7,0.4301449060154224,0.20116647287826997,0.44978041624824283,0.27252877047695523,0.3865260938558177,0.21303415115031255,-861.5825518807151,-151.184530746198,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,7,0.44026358611459265,0.21128515297744024,0.4608034929593191,0.2835518471880315,0.39830778952059387,0.2248158468150887,-886.2958673425246,-170.7124591924271,,,,,
rating_sd,IAS (min),gpt2_medium,Smin,cosine_std,7,0.354901549617658,0.1259231164805056,0.3604248329019585,0.18317318713067088,0.28689801741139753,0.11340607470589237,-662.9400909906171,47.457930143899944,,,,,
rating_sd,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,7,0.3975473988629867,0.16856896572583427,0.4127136877411456,0.23546204196985798,0.3446441236299248,0.17115218092441964,-773.5251329982848,-57.94172484818728,,,,,
rating_sd,Surprisal,gpt2_large,,,7,0.345227566961166,0.11624913382401361,0.34792986846656004,0.17067822269527244,0.34445083575258584,0.17095889304708067,-895.4007767774783,-853.917680652835,,,,,
rating_sd,IAS (mean),gpt2_large,Smean,cosine_std,7,0.4500860209585708,0.2211075878214184,0.4712925724490551,0.2940409266777675,0.4105113297213049,0.23701938701579972,-914.227095330627,-203.8290741961099,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,7,0.461108509205186,0.23213007606803357,0.48282038324788035,0.30556873747659274,0.42287655287982595,0.2493846101743208,-941.326464301691,-225.74305615159346,,,,,
rating_sd,IAS (min),gpt2_large,Smin,cosine_std,7,0.3482475455345669,0.11926911239741447,0.35185647391618,0.17460482814489242,0.27734462307306973,0.10385268036756456,-645.3735202112566,65.02450092326046,,,,,
rating_sd,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,7,0.3948997709700679,0.1659213378329155,0.4095956082698732,0.23234396249858558,0.34116464239252353,0.16767269968701837,-766.5353953609792,-50.951987210881725,,,,,
rating_sd,Surprisal,gpt2_xl,,,7,0.3421816150429911,0.1132031819058387,0.34394539574076366,0.16669374996947606,0.34044510440706344,0.16695316170155827,-887.3594637134966,-845.8763675888532,,,,,
rating_sd,IAS (mean),gpt2_xl,Smean,cosine_std,7,0.4424927202239594,0.213514287086807,0.4632020249879545,0.2859503792166669,0.4014906770575757,0.22799873435207052,-894.1807813912528,-183.78276025673574,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,7,0.4552351491612371,0.22625671602408468,0.4767093973028058,0.2994577515315182,0.41605727160947625,0.2425653289039711,-925.820793785666,-210.23738563556844,,,,,
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,7,0.36882580495205686,0.13984737181490445,0.37799032712645175,0.20073868135516415,0.3064828752999069,0.13299093259440176,-699.7001250734302,10.697896061086908,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,7,0.40391862790123456,0.17494019476408215,0.42014968191691016,0.24289803614562255,0.3529419885350292,0.17945004582952406,-790.3451776592592,-74.7617695091617,,,,,
rating_sd,Baseline,,,,8,0.24617997348803908,,0.19395986572701762,,0.19027651400909085,,-635.9151300084231,-599.6174208993602,,,,,
rating_sd,Surprisal,gpt2_small,,,8,0.36336375798195164,0.11718378449391256,0.36236503357596195,0.16840516784894433,0.3589630177490044,0.16868650373991356,-943.2803210723523,-901.797224947709,,,,,
rating_sd,IAS (mean),gpt2_small,Smean,cosine_std,8,0.42930262056303986,0.18312264707500078,0.4411460094230715,0.24718614369605385,0.3768990586889529,0.18662254467986206,-859.3589182864253,-148.96089715190817,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,8,0.45408575975994353,0.20790578627190445,0.46817102446121195,0.2742111587341943,0.40652925656881445,0.2162527425597236,-922.7864057662509,-207.20299761615343,,,,,
rating_sd,IAS (min),gpt2_small,Smin,cosine_std,8,0.36454974766733783,0.11836977417929875,0.3638756982214296,0.169915832494412,0.2907456009755416,0.10046908696645074,-688.4113338417719,21.98668729274516,,,,,
rating_sd,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,8,0.41993717693603755,0.17375720344799847,0.43057952747541595,0.23661966174839832,0.36458070790192354,0.1743041938928327,-832.6341471111391,-117.05073896104159,,,,,
rating_sd,Surprisal,gpt2_medium,,,8,0.3591280131929645,0.11294803970492542,0.35694037055745564,0.16298050483043802,0.3535094121686616,0.16323289815957076,-932.0979548294263,-890.6148587047829,,,,,
rating_sd,IAS (mean),gpt2_medium,Smean,cosine_std,8,0.4522780980113425,0.20609812452330342,0.4662448108248014,0.2722849450977838,0.40488326752148185,0.214606753512391,-920.0141787499442,-209.61615761542714,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,8,0.4634545499622353,0.2172745764741962,0.4780434312974716,0.284083565570454,0.4175459271415949,0.22726941313250404,-947.5200119003011,-231.93660375020363,,,,,
rating_sd,IAS (min),gpt2_medium,Smin,cosine_std,8,0.37257709704111075,0.12639712355307167,0.3740069376415873,0.1800470719145697,0.3020415475479744,0.11176503353888356,-709.6035361885324,0.7944849459846637,,,,,
rating_sd,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,8,0.4132250674599418,0.16704509397190273,0.42288396448264687,0.22892409875562925,0.3559931887923953,0.16571667478330443,-814.9141780942464,-99.33076994414887,,,,,
rating_sd,Surprisal,gpt2_large,,,8,0.3631754819391858,0.11699550845114673,0.3621248855882715,0.16816501986125387,0.35872158848394065,0.1684450744748498,-942.7832723194506,-901.3001761948072,,,,,
rating_sd,IAS (mean),gpt2_large,Smean,cosine_std,8,0.4690453291192384,0.22286535563119933,0.4838472109881806,0.289887345261163,0.42450927412798833,0.2342327601188975,-964.2796688747894,-253.88164774027234,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,8,0.47908342185407016,0.23290344836603108,0.494106264207092,0.3001463984800744,0.4354705266405706,0.24519401263147977,-988.7802336947452,-273.1968255446477,,,,,
rating_sd,IAS (min),gpt2_large,Smin,cosine_std,8,0.36492370730028234,0.11874373381224326,0.36435128996794475,0.17039142424092713,0.2912758676819266,0.10099935367283575,-689.3985872727453,20.999433861771763,,,,,
rating_sd,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,8,0.4121458666022756,0.1659658931142365,0.42163697096928454,0.22767710524226692,0.35460166218992073,0.16432514818082988,-812.0650878300075,-96.48167967991003,,,,,
rating_sd,Surprisal,gpt2_xl,,,8,0.36039145649515,0.1142114830071109,0.3585632580310646,0.16460339230404697,0.3551409583406815,0.16486444433159064,-935.4334451471959,-893.9503490225526,,,,,
rating_sd,IAS (mean),gpt2_xl,Smean,cosine_std,8,0.4580756828840515,0.2118957093960124,0.4723980499788306,0.278438184251813,0.41174389511587284,0.221467381106782,-935.3198028138959,-224.9217816793788,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,8,0.47157398046127846,0.22539400697323939,0.48645096234455676,0.29249109661753914,0.42692793513745386,0.23665142112836302,-968.9553084177751,-253.37190026767757,,,,,
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,8,0.37425891659596816,0.12807894310792908,0.3761090150916644,0.18214914936464677,0.30438528394412967,0.11410876993503882,-714.0435398133559,-3.645518678838812,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,8,0.4141864750777042,0.1680065015896651,0.4239925858098482,0.2300327200828306,0.35723030514652276,0.16695379113743192,-817.452294205139,-101.86888605504146,,,,,
rating_sd,Baseline,,,,9,0.2359522675180711,,0.18829658174076858,,0.184587350583453,,-608.9139862477077,-572.6162771386448,,,,,
rating_sd,Surprisal,gpt2_small,,,9,0.3533525752516518,0.1174003077335807,0.35816297936274044,0.16986639762197187,0.35473854403921845,0.17015119345576546,-916.8507986643608,-875.3677025397175,,,,,
rating_sd,IAS (mean),gpt2_small,Smean,cosine_std,9,0.409687413018466,0.1737351455003949,0.4265534491871963,0.2382568674464277,0.3606289091106609,0.17604155852720793,-807.5747703687503,-97.17674923423317,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,9,0.43644856386046643,0.20049629634239532,0.45643873010325564,0.26814214836248706,0.39343712775481743,0.20884977717136444,-876.2242085916314,-160.64080044153388,,,,,
rating_sd,IAS (min),gpt2_small,Smin,cosine_std,9,0.3500464410913623,0.11409417357329119,0.35390491855818884,0.16560833681742027,0.2796285609283611,0.09504121034490809,-650.1226044811965,60.275416653320576,,,,,
rating_sd,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,9,0.40887576859147806,0.17292350107340695,0.4256218238489716,0.23732524210820305,0.3590483804202992,0.1744610298368462,-803.4320290815022,-87.84862093140464,,,,,
rating_sd,Surprisal,gpt2_medium,,,9,0.3475813002013114,0.11162903268324029,0.3507116222932114,0.16241504055244282,0.34724743125361723,0.16266008067016424,-901.6146325314621,-860.1315364068188,,,,,
rating_sd,IAS (mean),gpt2_medium,Smean,cosine_std,9,0.44392288598092494,0.20797061846285383,0.4645038030113825,0.2762072212706139,0.4029421100355144,0.2183547594520614,-897.9564189896419,-187.55839785512478,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,9,0.455017396630408,0.21906512911233691,0.47625508269046624,0.28795850094969766,0.4155502995505288,0.2309629489670758,-925.2459271042771,-209.66251895417963,,,,,
rating_sd,IAS (min),gpt2_medium,Smin,cosine_std,9,0.3704915060326216,0.1345392385145505,0.3797909814216919,0.1914943996809233,0.3084905363442194,0.12390318576076642,-704.097575926121,6.300445208396127,,,,,
rating_sd,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,9,0.4075996876994716,0.17164742018140047,0.42415404561116665,0.23585746387039808,0.35741047898572664,0.17282312840227365,-800.0631755266049,-84.47976737650743,,,,,
rating_sd,Surprisal,gpt2_large,,,9,0.35149871405261934,0.11554644653454824,0.3557788086751924,0.16748222693442383,0.3523416529287948,0.16775430234534183,-911.9566050989151,-870.4735089742718,,,,,
rating_sd,IAS (mean),gpt2_large,Smean,cosine_std,9,0.4605273982533928,0.22457513073532168,0.48199506796235425,0.2936984862215857,0.422444205107646,0.23785685452419303,-941.7923313889569,-231.3943102544398,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,9,0.47049802864998036,0.23454576113190925,0.49222242727445265,0.30392584553368407,0.4333683431260601,0.2487809925426071,-966.1147956359482,-250.5313874858507,,,,,
rating_sd,IAS (min),gpt2_large,Smin,cosine_std,9,0.35331396596875286,0.11736169845068176,0.3581134157149377,0.16981683397416913,0.2843208751716001,0.0997335245881471,-658.7488701575076,51.649150977009526,,,,,
rating_sd,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,9,0.40508899139552956,0.16913672387745846,0.4212552250253838,0.23295864328461524,0.35417566988873206,0.16958831930527907,-793.434937284198,-77.85152913410047,,,,,
rating_sd,Surprisal,gpt2_xl,,,9,0.34832649615164835,0.11237422863357724,0.351678595668912,0.16338201392814344,0.348219563786048,0.16363221320259502,-903.5819498403516,-862.0988537157083,,,,,
rating_sd,IAS (mean),gpt2_xl,Smean,cosine_std,9,0.4465601848527106,0.2106079173346395,0.4673208940015423,0.27902431226077373,0.40608305933054467,0.22149570874709168,-904.918888011156,-194.52086687663893,,,,,
rating_sd,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,9,0.4593035243121159,0.2233512567940448,0.48072556941446276,0.2924289876736942,0.42053893913509,0.235951588551637,-936.5613041839861,-220.97789603388856,,,,,
rating_sd,IAS (min),gpt2_xl,Smin,cosine_std,9,0.3734716211965237,0.1375193536784526,0.38347657561796056,0.19517999387719198,0.31259983367716826,0.12801248309371527,-711.9650799588226,-1.5670588243054908,,,,,
rating_sd,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,9,0.41088232011302045,0.17493005259494934,0.42792224365734377,0.2396256619165752,0.3616154309509615,0.1770280803675085,-808.7293250983739,-93.14591694827641,,,,,
cloze_p_smoothed,Baseline,,,,0,0.24675423102707195,,0.197246496276141,,0.19357536744813553,,-636.9376614494158,-600.6452573803946,,,,,
