y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,0,-0.8965919904703316,0.3422921390007374,0.33420970752916423,2399.2096708607346,2487.348366456929,0.0849620802593618,0.12181733636626835,0.11729980671191564,-204.12996772419638,-152.2836761970234,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,0,-0.9039069189877073,0.3325992370211409,0.32439769154674636,2418.506452289572,2506.645147885766,0.07764715174198611,0.11212443438667186,0.10748779072949777,-184.83318629535916,-132.98689476818618,,,
rating_mean,Information value,gpt2_small,9,9,All,mean,cosine_std,0,-0.9141434064642961,0.318794730426213,0.3104235443177793,2445.5103062528133,2533.6490018490076,0.06741066426539721,0.09831992779174392,0.09351364350053071,-157.8293323321177,-105.98304080494472,,,
rating_mean,Information value,gpt2_small,10,10,All,mean,cosine_std,0,-0.9247173442720545,0.3042352779898778,0.2956851738791544,2473.40435418968,2561.5430497858742,0.05683672645763882,0.08376047535540876,0.07877527306190579,-129.93528439525107,-78.0889928680781,,,
rating_mean,Information value,gpt2_small,11,11,All,mean,cosine_std,0,-0.9315011790557166,0.29473104277946427,0.28606414315156214,2491.3001103489805,2579.438805945175,0.05005289167397675,0.07425624014499521,0.06915424233431355,-112.03952823595046,-60.19323670877748,,,
rating_mean,Information value,gpt2_small,12,12,All,mean,cosine_std,0,-0.9096724038579982,0.32485891809135914,0.3165622534903313,2433.715801377399,2521.8544969735935,0.07188166687169517,0.10438411545689008,0.0996523526730827,-169.62383720753178,-117.7775456803588,,,
rating_mean,Information value,gpt2_small,0,0,All,mean,cosine_std,1,-0.8364960425162189,0.4114571054930585,0.40422462752676735,2240.6765601577854,2328.8152557539797,0.14443545748071107,0.1971144326811496,0.19347489980870647,-361.0207368341157,-309.17444530694274,,,
rating_mean,Information value,gpt2_small,1,1,All,mean,cosine_std,1,-0.8554000009758308,0.3887795299743303,0.38126837212455245,2290.5452025742416,2378.683898170436,0.12553149902109917,0.1744368571624214,0.17051864440649156,-311.15209441765955,-259.3058028904866,,,
rating_mean,Information value,gpt2_small,2,2,All,mean,cosine_std,1,-0.8714147188178375,0.36888558808668315,0.36112995783275603,2332.7920282414552,2420.9307238376496,0.10951678117909247,0.15454291527477426,0.15038023011469515,-268.9052687504459,-217.0589772232729,,,
rating_mean,Information value,gpt2_small,3,3,All,mean,cosine_std,1,-0.8796660967720452,0.35838404714541017,0.35049936569712026,2354.5591632846554,2442.6978588808497,0.10126540322488475,0.14404137433350128,0.13974963797905937,-247.13813370724574,-195.29184218007276,,,
rating_mean,Information value,gpt2_small,4,4,All,mean,cosine_std,1,-0.8850792274512753,0.35140000784592074,0.3434295010298952,2368.8390020164643,2456.9776976126586,0.09585227254565465,0.13705733503401185,0.13267977331183434,-232.85829497543682,-181.01200344826384,,,
