y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_sd,Information value,gpt2_large,All,All,9,mean,cosine_std,9,0.33680125758526797,0.33656091241801955,0.32686449498412906,-849.1553200251074,-745.4475797134991,0.10084899006719686,0.14826433067725098,0.14227714440067607,-240.24133377739963,-172.83130257485425,,,
rating_sd,Information value,gpt2_large,All,All,10,mean,cosine_std,9,0.33569828105550614,0.33509578152210784,0.32537795063666164,-846.2434619865362,-742.5357216749279,0.09974601353743504,0.14679919978133926,0.14079060005320865,-237.32947573882848,-169.9194445362831,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,full,0.3833621581706972,0.3962841093661197,0.3883514662665044,-1084.0178477564841,-978.2119901075522,0.15064843557627491,0.21227286799480516,0.20769590176412212,-415.70121310963805,-346.9274056378323,39.872684868520594,14.019656104806444,2.911850007525707e-85
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,full,0.3540688515829376,0.3598578118246317,0.3514465382593952,-998.129872841173,-892.3240151922411,0.12135512898851533,0.1758465704533172,0.1707909737570129,-329.8132381943269,-261.03943072252116,42.27847591250609,11.613865060820949,2.5885254771997942e-67
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,full,0.34749750596276435,0.35138909170873434,0.34286654173810227,-978.8626874828251,-873.0568298338932,0.11478378336834208,0.1673778503374198,0.16221097723571998,-310.546052835979,-241.77224536417327,42.8377963041995,11.054544669127537,2.646560006202844e-63
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,full,0.34951055310723594,0.35399521062180717,0.345506904260683,-984.7649417104158,-878.9590840614838,0.11679683051281367,0.16998396925049264,0.16485133975830069,-316.4483070635697,-247.67449959176395,42.665674019921475,11.226666953405562,1.5673368655906753e-64
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,full,0.34291698822955735,0.3454198436746575,0.3368188596012264,-965.4326094890621,-859.6267518401302,0.11020326563513508,0.16140860230334297,0.15616329509884408,-297.115974842216,-228.34216737041027,43.2320379490813,10.660303024245735,1.6332937260686044e-60
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,full,0.3366235216737769,0.3371286159315837,0.3284186876485271,-946.9801655475139,-841.174307898582,0.10390979907935463,0.1531173745602692,0.14776312314614481,-278.66353090066787,-209.8897234288621,43.779635777963364,10.112705195363674,1.0971262131653707e-56
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,full,0.3352082433709646,0.3352496629698941,0.32651504581666313,-942.8305695636682,-837.0247119147363,0.10249452077654234,0.1512384215985796,0.14585948131428084,-274.5139349168221,-205.74012744501636,43.90373206313082,9.98860891019622,7.93902465629855e-56
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,full,0.3325059858644142,0.3316472840062751,0.3228653326896217,-934.9075505544624,-829.1016929055305,0.09979226326999194,0.14763604263496055,0.1422097681872394,-266.59091590761636,-197.8171084358106,44.141652786142686,9.750688187184352,3.4643160375672863e-54
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,full,0.3297778638670723,0.32799062176435323,0.31916062301851833,-926.908696858256,-821.1028392093241,0.09706414127265003,0.1439793803930387,0.13850505851613604,-258.59206221140994,-189.81825473960419,44.38315867244574,9.5091823008813,1.5610515552109105e-52
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,full,0.3262939667637285,0.323291847676912,0.3144001084693473,-916.693910551252,-810.88805290232,0.09358024416930624,0.13928060630559747,0.133744543966965,-248.3772759044059,-179.60346843260015,44.693491299702245,9.198849673624792,2.0075271388364978e-50
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,0,0.373163849559121,0.3844767195733104,0.3754736846786937,-944.4062351369612,-840.7136520826149,0.1393104830415684,0.19777158719565802,0.1924878885858996,-341.50105426365735,-274.1008752783323,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,0,0.34332152381950326,0.3466209601981055,0.3370642228953834,-865.6821798358496,-761.9895967815033,0.10946815730195064,0.1599158278204531,0.15407842680258932,-262.7769989625458,-195.37681997722075,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,0,0.340407923192775,0.3428024743006092,0.3331898853950753,-857.9961013825405,-754.3035183281942,0.1065545566752224,0.15609734192295677,0.15020408930228124,-255.09092050923664,-187.69074152391158,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,0,0.341652571497261,0.34443639936696324,0.33484770928842,-861.2794836097746,-757.5869005554283,0.10779920497970841,0.15773126698931084,0.15186191319562592,-258.3743027364708,-190.97412375114573,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,0,0.33524412706957224,0.33598003719507374,0.3262676589862257,-844.3740072095316,-740.6814241551853,0.10139076055201962,0.14927490481742134,0.1432818628934316,-241.46882633622772,-174.06864735090267,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,0,0.3299348384478871,0.3288915215583319,0.3190754622123799,-830.3681038255263,-726.67552077118,0.0960814719303345,0.1421863891806795,0.13608966611958584,-227.46292295222247,-160.06274396689741,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,0,0.3286375559845875,0.32714802621035133,0.31730646539279683,-826.9458726873418,-723.2532896329955,0.09478418946703487,0.14044289383269892,0.13432066930000275,-224.04069181403793,-156.64051282871287,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,0,0.3263230327753367,0.3240261430946296,0.314138919629501,-820.8401604613382,-717.1475774069919,0.09246966625778408,0.13732101071697722,0.13115312353670694,-217.93497958803437,-150.5348006027093,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,0,0.32383154121239466,0.320649370558985,0.31071275627154904,-814.2676057182971,-710.5750226639508,0.08997817469484204,0.1339442381813326,0.12772696017875496,-211.36242484499326,-143.9622458596682,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,0,0.32050852303666943,0.3161193448969092,0.3061164715736153,-805.501483770734,-701.8089007163877,0.08665515651911682,0.12941421251925678,0.12313067548082124,-202.59630289743018,-135.19612391210512,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,1,0.377172944028387,0.38829832609486814,0.379351188447295,-954.982226346885,-851.2896432925387,0.1510151093109362,0.21568729470885328,0.21052394807628316,-372.37785836224975,-304.9776793769247,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,1,0.34911248567432623,0.3529874966478519,0.34352388035555725,-880.9587372088727,-777.2661541545264,0.12295465095687541,0.18037646526183704,0.17469663998454543,-298.3543692242374,-230.95419023891236,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,1,0.343611008196609,0.34582913788712255,0.33626081888778103,-866.4458396226546,-762.7532565683083,0.11745317347915818,0.1732181065011077,0.1674335785167692,-283.84147163801936,-216.4412926526943,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,1,0.34626378872387786,0.3492906904769312,0.33977300234687857,-873.4438746535898,-769.7512915992435,0.12010595400642704,0.17667965909091632,0.17094576197586675,-290.8395066689545,-223.43932768362947,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,1,0.3414098689513449,0.34294294732560804,0.333332413067861,-860.6392342936479,-756.9466512393016,0.11525203423389407,0.17033191593959318,0.16450517269684917,-278.0348663090126,-210.63468732368756,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,1,0.33606418902234547,0.33588042722972744,0.3261665920621869,-846.5373306409474,-742.8447475866011,0.10990635430489465,0.16326939584371258,0.15733935169117508,-263.93296265631216,-196.5327836709871,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,1,0.33457493129570925,0.3338993880060145,0.32415657689909705,-842.608668758081,-738.9160857037347,0.10841709657825843,0.16128835661999963,0.15532933652808523,-260.0043007734457,-192.60412178812066,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,1,0.3320395120673122,0.3305131210563177,0.3207207802557558,-835.9202328335696,-732.2276497792233,0.10588167734986137,0.15790208967030284,0.15189353988474397,-253.31586484893432,-185.91568586360927,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,1,0.32938066453075554,0.3269435113423972,0.31709895916033837,-828.9061930321332,-725.2136099777869,0.10322282981330472,0.15433247995638233,0.14827171878932655,-246.3018250474979,-178.90164606217286,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,1,0.32550871862282643,0.3217112016356215,0.31179011836470294,-818.6919997270161,-714.9994166726698,0.09935088390537561,0.14910017024960665,0.14296287799369112,-236.08763174238084,-168.68745275705578,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,2,0.40508196796868723,0.4182907004365449,0.40978225032745663,-1028.606231501397,-924.9136484470506,0.1637133313643107,0.22535028515668565,0.2205326563191834,-405.8757681390516,-338.47558915372656,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,2,0.3729633107518225,0.37969694804478127,0.3706240011724571,-943.8772137633077,-840.1846307089614,0.13159467414744597,0.186756532764922,0.18137440716418385,-321.14675040096245,-253.7465714156374,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,2,0.3642202966671138,0.3687549239362513,0.3595219320615699,-920.8131426078462,-817.1205595534999,0.12285166006273729,0.17581450865639203,0.17027233805329667,-298.0826792455009,-230.68250026017586,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,2,0.36691961401781403,0.3721536031406204,0.362970322509113,-927.9339417789934,-824.2413587246471,0.12555097741343751,0.17921318786076113,0.17372072850083975,-305.20347841664807,-237.803299431323,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,2,0.36081305435335165,0.36443862409280914,0.3551424992719957,-911.8248373841416,-808.1322543297953,0.11944441774897513,0.17149820881294986,0.16589290526372247,-289.0943740217963,-221.69419503647123,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,2,0.35548965177407416,0.35763577591868256,0.34824014831472183,-897.7817013800077,-794.0891183256614,0.11412101516969764,0.16469536063882328,0.1589905543064486,-275.0512380176624,-207.65105903233734,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,2,0.3543567633450772,0.3561786718123403,0.34676173167718594,-894.7931417043137,-791.1005586499674,0.11298812674070069,0.16323825653248103,0.1575121376689127,-272.0626783419684,-204.66249935664337,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,2,0.351831760438494,0.35291914697985893,0.3434545309618584,-888.1321840367473,-784.439600982401,0.1104631238341175,0.15997873169999965,0.15420493695358517,-265.401720674402,-198.00154168907693,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,2,0.3492488699518863,0.34956782036415335,0.3400541857120509,-881.3185189330761,-777.6259358787298,0.10788023334750979,0.15662740508429407,0.1508045917037777,-258.58805557073083,-191.18787658540577,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,2,0.34521963658714705,0.3443051582703337,0.3347145485760584,-870.689401316894,-766.9968182625477,0.10385099998277053,0.15136474299047442,0.1454649545677852,-247.95893795454867,-180.55875896922362,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,3,0.3737360634328329,0.39165496100185937,0.3827569196308319,-945.9157353358132,-842.2231522814669,0.15048356557925593,0.21362944278148865,0.20849043105274612,-370.9756459980772,-303.57546701275214,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,3,0.34456162130757645,0.35510268433503467,0.34567000612284504,-868.9535570093867,-765.2609739550404,0.1213091234539995,0.17707716611466395,0.17140351754475924,-294.0134676716507,-226.61328868632563,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,3,0.3369514497479671,0.3452120474071516,0.33563470245005833,-848.8779244351372,-745.1853413807909,0.11369895189439014,0.1671865291867809,0.16136821387197253,-273.93783509740115,-206.5376561120761,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,3,0.33841637602046826,0.3471276719374743,0.33757834612285686,-852.7423999419952,-749.049816887649,0.1151638781668913,0.16910215371710358,0.16331185754477107,-277.8023106042592,-210.40213161893416,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,3,0.3322807004605486,0.33906668793659933,0.329399457044217,-836.5564878149271,-732.8639047605808,0.10902820260697163,0.16104116971622862,0.15513296846613123,-261.61639847719107,-194.216219491866,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,3,0.3251587438370823,0.3295850436276935,0.31977912817652043,-817.7687662422231,-714.0761831878768,0.10190624598350537,0.15155952540732276,0.14551263959843463,-242.8286769044871,-175.42849791916206,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,3,0.3235061317962076,0.3273655059550563,0.3175271261345375,-813.4091756783955,-709.7165926240492,0.10025363394263062,0.1493399877346856,0.1432606375564517,-238.4690863406595,-171.06890735533443,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,3,0.3201889982812781,0.32288823382030263,0.31298436657056106,-804.6585774660116,-700.9659944116653,0.09693650042770116,0.1448627155999319,0.13871787799247526,-229.71848812827557,-162.3183091429505,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,3,0.3178612553018375,0.3197286003924348,0.3097785183350493,-798.5179914862474,-694.8254084319011,0.09460875744826056,0.14170308217206407,0.13551202975696353,-223.57790214851138,-156.17772316318633,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,3,0.3143170349345114,0.31488940598394677,0.304868542792026,-789.1683381572411,-685.4757551028948,0.09106453708093445,0.13686388776357605,0.13060205421394022,-214.2282488195051,-146.82806983418004,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,4,0.38689161792658616,0.4095545073743099,0.40091827615037756,-980.6200880903343,-876.927505035988,0.15969030492471395,0.22216990671185344,0.21724990444830627,-395.26302439139545,-327.8628454060704,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,4,0.3547948462537644,0.3704087070147042,0.3611999044229254,-895.9488044174304,-792.2562213630841,0.12759353325189218,0.18302410635224775,0.1775315327208541,-310.59174071849156,-243.1915617331665,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,4,0.34685690621555204,0.36033362738448593,0.35097746027155696,-875.0085185966263,-771.31593554228,0.11965559321367983,0.1729490267220295,0.16730908856948568,-289.6514548976875,-222.25127591236242,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,4,0.351523159671861,0.36627554859207234,0.35700629179703725,-887.3180952143694,-783.625512160023,0.12432184666998877,0.1788909479296159,0.17333792009496596,-301.9610315154305,-234.56085253010542,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,4,0.344435047838468,0.35722774873254237,0.3478261530635034,-868.6196561978786,-764.9270731435323,0.1172337348365958,0.16984314807008594,0.1641577813614321,-283.26259249893974,-215.86241351361468,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,4,0.3368708923420726,0.34742976360268196,0.33788485637285204,-848.6654139983875,-744.9728309440412,0.10966957934020041,0.16004516294022553,0.15421648467078075,-263.30835029944865,-195.9081713141236,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,4,0.3354222199610563,0.34553630096394095,0.33596369874555365,-844.8438162572666,-741.1512332029203,0.1082209069591841,0.1581517003014845,0.15229532704348236,-259.4867525583277,-192.08657357300262,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,4,0.332876574579215,0.342195739308478,0.3325742759111424,-838.1284037399691,-734.4358206856228,0.10567526157734278,0.15481113864602158,0.14890590420907113,-252.77134004103027,-185.37116105570522,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,4,0.3293474439428171,0.33753636075837345,0.3278467463275876,-828.8185571211516,-725.1259740668053,0.10214613094094491,0.15015176009591702,0.1441783746255163,-243.4614934222127,-176.06131443688764,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,4,0.3255637213857737,0.3325041871941513,0.322740968992988,-818.8370970156711,-715.1445139613248,0.0983624083839015,0.14511958653169488,0.1390725972909167,-233.48003331673226,-166.0798543314072,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,5,0.38804584120269825,0.39381835963632406,0.3849519615093727,-983.664929092718,-879.9723460383717,0.1503755935084088,0.21269288280209575,0.20757133767742697,-370.6908156751824,-303.29063668985737,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,5,0.36136502908816687,0.3605929247860876,0.3512405503218349,-913.2809467345842,-809.5883636802379,0.1236947813938774,0.17946744795185932,0.17385992648988913,-300.3068333170486,-232.90665433172353,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,5,0.3568851882369414,0.35483829960533064,0.345401754333969,-901.4631265690514,-797.7705435147051,0.11921494054265191,0.17371282277110234,0.16802113050202327,-288.4890131515158,-221.08883416619074,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,5,0.35642552928392546,0.3542449181905827,0.34479969374533337,-900.2505462509953,-796.557963196649,0.118755281589636,0.17311944135635438,0.16741906991338762,-287.2764328334597,-219.87625384813464,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,5,0.34843402383346367,0.34384088527359546,0.33424348482725086,-879.1689548726772,-775.4763718183309,0.11076377613917421,0.16271540843936716,0.1568628609953051,-266.1948414551416,-198.79466246981656,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,5,0.34072927575436496,0.3336514988847151,0.32390506199388336,-858.8438294400148,-755.1512463856685,0.1030590280600755,0.15252602205048682,0.1465244381619376,-245.86971602247922,-178.46953703715417,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,5,0.3383195086047249,0.3304322580388296,0.3206387344843552,-852.4868636992642,-748.7942806449179,0.10064926091043541,0.14930678120460128,0.14325811065240945,-239.5127502817286,-172.11257129640353,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,5,0.3356826499170428,0.3268918195737205,0.3170465113149835,-845.5308304811588,-741.8382474268125,0.09801240222275331,0.14576634273949218,0.13966588748303777,-232.55671706362318,-165.15653807829813,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,5,0.3327975955059085,0.3229966852561521,0.3130944042860727,-837.9200569445866,-734.2274738902403,0.09512734781161902,0.1418712084219238,0.13571378045412696,-224.94594352705099,-157.54576454172593,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,5,0.3295708155329208,0.31861347533966256,0.3086470827541765,-829.4078113758451,-725.7152283214988,0.09190056783863132,0.13748799850543425,0.13126645892223077,-216.4336979583095,-149.03351897298444,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,6,0.37737343646275784,0.3940097284386149,0.3851529475465638,-956.2658722616807,-852.5581319500724,0.14786966841469396,0.20853321993369622,0.20339855705304688,-364.375924614792,-296.9658934122466,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,6,0.3487082081069995,0.35825284334944174,0.34887346182916434,-880.5896694024786,-776.8819290908704,0.1192044400589356,0.17277633484452304,0.1671190713356474,-288.69972175558996,-221.28969055304458,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,6,0.3405032152254011,0.3476348997660542,0.3381003329164811,-858.9284881950589,-755.2207478834506,0.11099944717733723,0.16215839126113551,0.15634594242296418,-267.0385405481702,-199.62850934562482,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,6,0.3413217044579738,0.34870193379241055,0.33918296205553033,-861.0892997690507,-757.3815594574424,0.11181793640990989,0.16322542528749184,0.1574285715620134,-269.19935212216205,-201.78932091961667,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,6,0.336122395989128,0.3418939994849086,0.332275527169688,-847.3631254112979,-743.6553850996896,0.10661862794106414,0.15641749097998991,0.15052113667617106,-255.47317776440923,-188.06314656186385,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,6,0.32979763906627524,0.3335164039723334,0.32377548987654436,-830.6657671349667,-726.9580268233584,0.10029387101821136,0.1480398954674147,0.14202109938302743,-238.775819488078,-171.36578828553263,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,6,0.328314870966692,0.33153698917970065,0.32176714517540395,-826.7512593520669,-723.0435190404586,0.0988111029186281,0.14606048067478195,0.140012754681887,-234.8613117051782,-167.4512805026328,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,6,0.32533159539718814,0.32753664818914086,0.31770833766267437,-818.8754118485767,-715.1676715369684,0.09582782734912426,0.14206013968422215,0.13595394716915743,-226.98546420168805,-159.57543299914266,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,6,0.32258234487089,0.32382892361910776,0.3139464232720024,-811.6173904591496,-707.9096501475414,0.09307857682282611,0.13835241511418905,0.13219203277848546,-219.72744281226096,-152.31741160971558,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,6,0.3192589669570242,0.3193196100249618,0.3093712043253266,-802.8436727665439,-699.1359324549356,0.08975519890896033,0.13384310152004308,0.12761681383180967,-210.95372511965525,-143.54369391710986,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,7,0.3774365395967155,0.3886105373173605,0.37967484517046035,-956.432464535329,-852.7247242237207,0.14845810645956312,0.2113588915460729,0.2061829024649552,-365.9294010532467,-298.5193698507013,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,7,0.34690756064810246,0.35011713921657206,0.3406188512512758,-875.8359601109905,-772.1282197993822,0.11792912751095005,0.17286549344528446,0.1671269085457706,-285.3328966289082,-217.92286542636282,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,7,0.34134466269224367,0.34284630322282417,0.33324174919300387,-861.1499095075233,-757.442169195915,0.11236622955509126,0.16559465745153656,0.1597498064874987,-270.64684602544094,-203.23681482289555,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,7,0.34311217025576407,0.34516525031034484,0.3355945885841114,-865.8161294752172,-762.1083891636089,0.11413373711861166,0.16791360453905724,0.16210264587860623,-275.31306599313484,-207.90303479058946,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,7,0.3374351904792034,0.33768791469190096,0.3280079688297056,-850.828902865097,-747.1211625534887,0.10845675734205099,0.16043626892061336,0.15451602612420046,-260.3258393830147,-192.9158081804693,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,7,0.33172040456652485,0.3300745452465498,0.3202833270616916,-835.7418680556257,-732.0341277440174,0.10274197142937244,0.15282289947526217,0.14679138435618644,-245.23880457354335,-177.82877337099796,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,7,0.33071637426708506,0.32872794275946804,0.3189170434613371,-833.0912280651046,-729.3834877534963,0.10173794112993265,0.15147629698818044,0.14542510075583193,-242.58816458302226,-175.17813338047688,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,7,0.32784745522341774,0.3248652211444918,0.31499786668429586,-825.5172817898228,-721.8095414782146,0.09886902208626533,0.1476135753732042,0.1415059239787907,-235.01421830774052,-167.60418710519514,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,7,0.3254904922262891,0.3216751728422058,0.3117611945991303,-819.2948994774033,-715.587159165795,0.09651205908913671,0.1444235270709182,0.13826925189362516,-228.79183599532098,-161.3818047927756,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,7,0.32231282903279357,0.31735046927415134,0.3073732838250812,-810.9058686465751,-707.1981283349668,0.09333439589564116,0.14009882350286373,0.13388134111957606,-220.40280516449275,-152.99277396194736,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,8,0.39671102846798406,0.40350466213486147,0.39478665335067864,-1007.317115155478,-903.6093748438697,0.15053105497994498,0.20954479640784385,0.2045101393415878,-371.4019851470548,-303.9919539445094,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,8,0.3679027804458473,0.3681273177385689,0.3588922554593633,-931.2633403770369,-827.5556000654286,0.12172280695780821,0.17416745201155126,0.16861574145027247,-295.34821036861376,-227.93817916606838,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,8,0.3612495977328794,0.35966320049443223,0.3503044318862739,-913.6989380148016,-809.9911977031933,0.11506962424484032,0.1657033347674146,0.16002791787718307,-277.7838080063784,-210.37377680383304,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,8,0.36391358928489537,0.3630658315134815,0.3537567936663708,-920.7318757121238,-817.0241354005155,0.11773361579685629,0.16910596578646386,0.16348027965727996,-284.8167457037007,-217.4067145011553,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,8,0.35706517518524755,0.35428183450952166,0.3448444151677377,-902.6520624890536,-798.9443221774453,0.11088520169720847,0.16032196878250404,0.15456790115864683,-266.73693248063046,-199.32690127808507,,,
rating_sd,Information value,gpt2_xl,All,All,6,mean,cosine_std,8,0.35194653885039934,0.3476374896246178,0.33810296062682377,-889.1388625650543,-785.431122253446,0.10576656536236026,0.1536776238976002,0.14782644661773292,-253.22373255663115,-185.81370135408577,,,
rating_sd,Information value,gpt2_xl,All,All,7,mean,cosine_std,8,0.3515211831556785,0.3470822812794493,0.3375396376981489,-888.0159235309911,-784.3081832193828,0.10534120966763941,0.15312241555243167,0.14726312368905803,-252.10079352256798,-184.6907623200226,,,
rating_sd,Information value,gpt2_xl,All,All,8,mean,cosine_std,8,0.34913379201422795,0.34395728667658665,0.3343689700972444,-881.7132109175618,-778.0054706059535,0.10295381852618887,0.14999742094956903,0.14409245608815358,-245.79808090913866,-178.38804970659328,,,
rating_sd,Information value,gpt2_xl,All,All,9,mean,cosine_std,8,0.3467666940559563,0.34084408851164694,0.33121027134374015,-875.4640723077246,-771.7563319961163,0.1005867205679172,0.14688422278462931,0.1409337573346493,-239.54894229930142,-172.13891109675603,,,
rating_sd,Information value,gpt2_xl,All,All,10,mean,cosine_std,8,0.343148250205146,0.336056548652801,0.32635275974849576,-865.9113805415855,-762.2036402299772,0.09696827671710692,0.14209668292578337,0.1360762457394049,-229.9962505331623,-162.58621933061693,,,
rating_sd,Information value,gpt2_xl,All,All,1,mean,cosine_std,9,0.3884343439575263,0.4016529886942065,0.3929079169905064,-985.4666680478695,-881.7589277362612,0.1524820764394552,0.21335640695343794,0.20832056640705343,-376.55268180016174,-309.14265059761635,,,
rating_sd,Information value,gpt2_xl,All,All,2,mean,cosine_std,9,0.3591749532841942,0.3655936666643014,0.3563215741001642,-908.2218766702726,-804.5141363586644,0.12322268576612308,0.1772970849235328,0.1717342235167112,-299.3078904225649,-231.89785922001954,,,
rating_sd,Information value,gpt2_xl,All,All,3,mean,cosine_std,9,0.35217375912845567,0.3566479785002662,0.34724514126296235,-889.7387240991229,-786.0309837875146,0.11622149161038456,0.16835139675949762,0.16265779067950936,-280.8247378514152,-213.4147066488698,,,
rating_sd,Information value,gpt2_xl,All,All,4,mean,cosine_std,9,0.3549735054171003,0.3602403562366294,0.3508900229816263,-897.1300543011448,-793.4223139895365,0.11902123789902921,0.17194377449586085,0.1663026723981733,-288.2160680534371,-220.8060368508917,,,
rating_sd,Information value,gpt2_xl,All,All,5,mean,cosine_std,9,0.34553238159615474,0.3480454852519064,0.33851691926712646,-872.2054874138485,-768.4977471022402,0.10958011407808363,0.1597489035111378,0.15392956868367347,-263.29150116614073,-195.88146996359535,,,
