y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,2,-4.905472067521223,0.26011119485688095,0.26005724516390427,2556713.175927251,2556922.5903056436,0.033013785364316206,0.05050197559209624,0.050466224599301945,-17180.388766457327,-17044.26942050224,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,cosine_std,2,-4.906720179270729,0.2582619599432724,0.2582078754115805,2557363.6767937527,2557573.091172145,0.0317656736148102,0.04865274067848768,0.0486168548469782,-16529.887899955735,-16393.76855400065,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,cosine_std,3,-4.914883093239464,0.2456535928310153,0.24559858894829412,2561618.0895992895,2561827.503977682,0.022922543433066878,0.035388063056728813,0.03535124276267998,-11920.954566793516,-11784.835220838431,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,cosine_std,3,-4.894053326700471,0.27643371762956004,0.2763809581087904,2550761.865236365,2550971.2796147573,0.04375230997206003,0.06616818785527356,0.06613361192317624,-22777.17892971821,-22641.059583763126,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,cosine_std,3,-4.896929684824235,0.27225925037029,0.2722061864642865,2552260.9885741733,2552470.402952566,0.040875951848295955,0.0619937205960035,0.06195884027867238,-21278.05559190968,-21141.936245954596,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,cosine_std,3,-4.899951784577907,0.2678473202284807,0.2677939346224123,2553836.0707005905,2554045.485078983,0.03785385209462344,0.057581790454194204,0.05754658843679816,-19702.973465492483,-19566.8541195374,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,cosine_std,3,-4.9004928478920196,0.26705460948839443,0.2670011660810717,2554118.066407146,2554327.4807855384,0.03731278878051114,0.05678907971410796,0.05675381989545758,-19420.97775893705,-19284.858412981965,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,cosine_std,3,-4.901630265414328,0.2653853817392604,0.2653318166186154,2554710.874770763,2554920.2891491554,0.036175371258202915,0.05511985196497393,0.05508447043300124,-18828.169395320117,-18692.050049365032,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,cosine_std,3,-4.9025631085045465,0.2640135420848353,0.2639598769352026,2555197.0613952675,2555406.47577366,0.03524252816798423,0.05374801231054882,0.05371253074958848,-18341.98277081549,-18205.863424860407,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,cosine_std,3,-4.903418638952426,0.2627531464375281,0.2626993893849531,2555642.9535983372,2555852.3679767298,0.03438699772010434,0.05248761666324164,0.05245204319933894,-17896.090567745734,-17759.97122179065,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,cosine_std,3,-4.904949698486519,0.2604921488340113,0.2604382269186546,2556440.923454792,2556650.3378331843,0.03285593818601207,0.05022661905972481,0.050190880733040455,-17098.12071129121,-16962.001365336124,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,cosine_std,3,-4.906217766108376,0.2586142766472751,0.2585602178050894,2557101.825082492,2557311.2394608846,0.03158787056415502,0.048348746872988624,0.048312871619475284,-16437.2190835909,-16301.099737635814,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,cosine_std,4,-4.91444136353174,0.24670872967510415,0.2466538027286852,2561387.8653763803,2561597.279754773,0.023022981801201325,0.03549699754656466,0.035460232402565794,-11973.301839004736,-11837.182493049651,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,cosine_std,4,-4.893773863483195,0.27721127026347336,0.2771585674386905,2550616.212361079,2550825.6267394717,0.043690481849746554,0.06599953813493387,0.06596499711257109,-22744.954854305834,-22608.83550835075,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,cosine_std,4,-4.896630464210298,0.27307001399035546,0.27301700920194916,2552105.0383808366,2552314.452759229,0.04083388112264341,0.06185828186181597,0.06182343887582975,-21256.128834548406,-21120.00948859332,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,cosine_std,4,-4.899657918220466,0.2686551675313471,0.26860184083023,2553682.9110814882,2553892.3254598808,0.03780642711247495,0.05744343540280761,0.05740827050411057,-19678.256133896764,-19542.13678794168,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,cosine_std,4,-4.9000918774324065,0.26802014434277377,0.26796677133833946,2553909.085415241,2554118.4997936334,0.03737246790053472,0.05680841221423427,0.056773201012220054,-19452.081800144166,-19315.96245418908,,,
