id,surprisal,entropy,deviation,tokens
1,"[4.92169476e+00 3.90016317e-01 3.57189846e+00 1.65631735e+00
 1.04118080e+01 1.32716477e+00 8.59226167e-01 4.02890015e+00
 4.62187433e+00 2.23728806e+00 1.04491746e+00 8.73160005e-01
 2.90703821e+00 2.09834647e+00 1.96187031e+00 5.69444036e+00
 2.33953285e+00 1.29192281e+00 4.56628227e+00 1.04301602e-01
 7.35325050e+00 6.42300558e+00 4.54159260e+00 6.03169315e-02
 2.99528420e+00 2.36652803e+00 3.68966728e-01 3.78648162e+00
 4.58259284e-01 4.75026041e-01 3.57972741e+00 2.14341807e+00
 1.00934219e+00 4.60371733e-01 8.98252785e-01 5.71589231e+00
 4.86603417e-02 6.68314099e+00 3.38881230e+00 6.65116549e+00
 1.85039139e+00 4.37852383e+00 1.14762630e+01 2.65707362e+00
 7.43172455e+00 8.51876764e+00 2.30202413e+00 5.04758966e+00
 6.74136257e+00 4.15905094e+00 1.93733311e+00 7.48008823e+00
 1.71712172e+00 7.52081156e-01 1.58577257e+01 3.38319659e+00
 1.97320831e+00 5.58446503e+00 5.42979813e+00 1.21878567e+01
 1.06173134e+00 1.94823956e+00 8.13506699e+00 8.28837013e+00
 5.14734936e+00 4.99001479e+00 2.66159201e+00 7.64579296e+00
 5.14988041e+00 6.43746257e-01 2.51913214e+00 2.05920076e+00
 2.39850879e+00 1.90652990e+00 4.62441158e+00 3.87812090e+00
 3.98253155e+00 2.48598576e+00 2.82743359e+00 5.07283020e+00
 1.15698111e+00 2.08177614e+00 4.34248972e+00 2.62180626e-01
 2.34749973e+00 1.77802587e+00 4.35623360e+00 1.17831254e+00
 1.13518023e+00 8.82456779e-01 3.26230550e+00 2.27241182e+00
 7.02611685e-01 1.90775657e+00 3.19964409e+00 3.24009943e+00
 1.28194904e+00 8.30638154e+00 5.89828348e+00 1.06864598e+00
 3.34412962e-01 1.40149325e-01 1.91410375e+00 5.22675896e+00
 1.89112175e+00 1.19722767e+01 3.83621007e-01 8.38053703e-01
 1.67439699e+00 1.19029975e+00 1.39220361e+00 2.08821321e+00
 9.55988598e+00 4.18924952e+00 7.10057497e-01 6.67652339e-02
 6.83262062e+00 2.61722994e+00 3.09495807e+00 3.12652558e-01
 4.09008640e+00 2.88231230e+00 6.43763447e+00 8.98184597e-01
 8.88374043e+00 1.13513565e+00 1.08405061e+01 7.89496750e-02
 4.61999464e+00 7.42018223e-01 8.25610876e-01 2.55122967e-02
 3.47924739e-01 6.98351574e+00 5.73764229e+00 3.83191538e+00
 1.26420650e+01 2.56266356e+00 1.14763606e+00 5.22884607e-01
 2.99735260e+00 3.12556458e+00 7.72904217e-01 1.46010518e+00
 5.39352131e+00 5.41315258e-01 3.62549186e+00 4.49952698e+00
 1.75534278e-01 6.49667978e+00 4.06981468e+00 2.56882477e+00
 5.50781408e+00 6.63778734e+00 6.85740650e-01 3.83656914e-02
 1.48673370e-01 6.72485352e+00 4.09421366e+00 2.20932436e+00
 3.19788837e+00 4.81792748e-01 2.28929663e+00 3.93392754e+00
 6.85213184e+00 3.15081072e+00 8.80287886e-01 1.04930639e+00
 1.03281561e+01 8.15697372e-01 1.79790252e+00 4.01987410e+00
 9.41297531e+00 1.13146555e+00 1.78383672e+00 5.04948664e+00
 8.01914036e-01 4.70783859e-01 2.66258550e+00 5.42351961e+00
 5.88743305e+00 1.72012764e-01 6.12918949e+00 1.36317310e+01
 4.10152149e+00 8.63152027e-01 4.11760330e-01 4.81977081e+00
 8.92173769e+00 2.62162614e+00 8.16306818e+00 4.64488983e-01
 3.77352953e+00 6.86931562e+00 5.55093479e+00 4.02126557e+00
 5.19489224e+00 1.38945115e+00 4.02662002e-01 9.06821251e+00
 4.89570999e+00 3.64712268e-01 4.60742712e+00 2.79660034e+00
 5.15001953e-01 2.55668950e+00 3.55128837e+00 1.92830777e+00
 2.82574749e+00 3.48047286e-01 2.72637534e+00 1.06315947e+00
 1.29211879e+00 2.23727417e+00 6.02480698e+00 2.03091693e+00
 3.33123064e+00 1.72673166e+00 2.18144512e+00 3.52899551e+00
 9.40460026e-01 8.15852404e-01 2.22430372e+00 1.12621040e+01
 3.93897332e-02 2.77724266e-01 7.59996605e+00 3.89832109e-01
 1.95965111e+00 4.32159090e+00 3.41053629e+00 2.47437549e+00
 6.23922348e-01 1.44824296e-01 9.25716114e+00 1.67554200e+00
 6.88327432e-01 1.72931459e-02 3.76234382e-01 4.53618336e+00
 6.40369490e+00 1.51620901e+00 1.11330719e+01 4.22849655e+00
 1.22238898e+00 2.45931649e+00 3.20575829e-03 2.62530476e-01
 2.29291105e+00 3.80080193e-01 7.08274901e-01 6.24812698e+00
 6.98338306e+00 8.14544022e-01 8.90818405e+00 4.10631514e+00
 4.78002697e-01 5.71513295e-01 4.89714695e-03 4.70256329e-01
 8.70283985e+00 2.79457688e+00 1.52228451e+00 7.85799742e-01
 2.49867988e+00 3.60291886e+00 6.75420856e+00 1.66332543e+00
 3.23434472e+00 6.25006723e+00 3.49816918e+00 6.28762841e-01
 3.08651710e+00 1.33657432e+00 3.90084177e-01 5.00791073e+00
 9.02059734e-01 5.19335032e+00 2.91627590e-02 2.85390727e-02
 1.65049493e+00 3.78373170e+00 8.49791348e-01 2.75679588e+00
 4.13533062e-01 4.35794926e+00 2.70396733e+00 7.68190813e+00
 6.79406738e+00 6.17137098e+00 4.53181863e-01 5.99709332e-01
 1.88245153e+00 3.24156308e+00 9.80280340e-01 2.60537791e+00
 6.41583622e-01 2.93823338e+00 1.94088086e-01 2.53870683e-01
 2.84241581e+00 1.89266992e+00 9.21308517e+00 4.27330828e+00
 2.46337986e+00 1.63889396e+00 1.34780395e+00 4.96346772e-01
 3.79855609e+00 3.57709980e+00 9.18119192e-01 1.18578815e+00
 1.36740434e+00 5.88803649e-01 4.15246296e+00 1.29391575e+00
 6.91114557e+00 3.54054260e+00 5.69889545e-01 2.51645851e+00
 2.33236432e+00 7.26122916e-01 5.35740197e-01 4.59661531e+00
 8.89504254e-01 1.72189689e+00 4.19372845e+00 3.81979513e+00
 4.19396353e+00 5.35240364e+00 9.38768996e+00 1.12593317e+00
 1.04194283e+00 6.84996223e+00 5.44493103e+00 4.96162987e+00
 4.30574942e+00 2.50884622e+00 1.19694519e+00 6.34789944e-01
 2.26144266e+00 5.40163107e-02 7.67224776e-01 6.27502394e+00
 1.39750826e+00 1.02045135e+01 7.57372189e+00 7.09964943e+00
 5.25219965e+00 6.14657855e+00 6.91387951e-01 1.70180476e+00
 6.93780136e+00 2.21555084e-01 2.05763197e+00 2.41754400e+00
 6.10542011e+00 8.47078443e-01 5.57028389e+00 5.59377312e+00
 2.01984143e+00 6.33626461e+00 6.11597967e+00 6.98948002e+00
 5.49682808e+00 3.48480988e+00 1.92805254e+00 1.99894700e-02
 4.35891049e-03 2.00498891e+00 4.33983175e+00 4.37316055e+00
 3.16880083e+00 6.44767821e-01 7.18632996e-01 1.28416186e+01
 1.16064095e+00 1.74924481e+00 5.67792320e+00 1.06953421e+01
 1.91681474e-01 2.26742309e-02 6.48891025e-01 4.00301158e-01
 3.54182482e+00 3.76478505e+00 3.43055534e+00 1.10414863e+00
 1.43921280e+00 2.47808909e+00 4.16671085e+00 6.01054764e+00
 2.05281901e+00 8.24098196e-03 4.70315039e-01 3.48727342e+00
 2.42774728e+00 1.74408579e+00 1.26211486e+00 7.67674541e+00]","[6.76311493 2.28277206 3.73121262 4.48479319 4.93674326 2.83662224
 3.65001011 6.26792622 0.5576421  2.90556526 3.73130703 1.89621747
 3.49258471 1.13913083 4.2592411  5.04555798 4.05243492 4.03380013
 5.73042011 0.50622082 5.03590965 2.00977159 2.85245395 0.38278532
 4.36434078 4.18413448 1.55382967 4.11327791 1.70509553 2.68976903
 1.06005311 4.5429163  1.70930636 2.11874294 4.15675449 6.91211843
 0.42931417 5.33012199 4.29467964 4.86154747 4.24973869 5.56745434
 2.8098309  3.72147584 3.81414199 4.75960827 4.06514168 4.19934559
 4.34122467 4.32772255 3.66709852 4.6763649  2.85642886 3.48926163
 5.33881235 5.90119982 3.02912521 3.68711305 3.86164641 1.86737132
 3.6461184  4.36407614 5.93614435 5.87431335 5.11631775 5.12163973
 4.10335064 6.20394325 6.02638245 1.71420193 2.36247444 3.60382462
 4.19769192 4.40242767 3.10104895 3.36303401 5.87460899 2.60418677
 3.35540009 4.54908562 2.90677786 3.49132776 5.78820896 1.19473851
 1.95613563 3.27488613 4.48498487 2.82257199 3.98674464 3.436414
 4.63158131 3.51330304 2.12137175 5.05765915 3.52350092 4.34710979
 3.02220893 6.0011344  5.35470104 1.89096916 1.73811042 0.70824587
 2.79595375 4.14505386 4.23591614 7.11254501 2.24789476 3.70918345
 5.75580215 3.19600677 1.32358611 4.33889055 4.02770233 4.49727345
 3.26221085 0.46918306 4.60664749 3.36890793 5.0847168  1.2761991
 4.22178745 3.30028486 2.11888027 2.63805962 6.27454281 4.20294714
 5.68132877 0.53297371 3.82707453 2.13553286 1.34095347 0.19122337
 1.36766267 6.63695574 3.91904235 4.06296253 0.8103773  2.96344376
 0.48564109 1.75835454 4.02980042 6.2796917  2.06573486 1.98207498
 4.07910204 2.5255518  4.01865101 4.05501747 0.66094005 4.17457867
 2.95262337 1.75128174 1.27976537 4.03137302 1.96228278 0.04020419
 0.79405451 5.82987118 3.85842156 4.48698807 4.66658115 2.19728947
 1.49393773 4.75318909 3.371943   3.50660086 2.85341311 1.08327055
 1.77435839 2.75604033 4.70113659 3.88545418 5.84838104 3.4849298
 5.13399744 4.17433977 1.82280195 2.12929249 4.23607254 4.1394949
 1.47801089 1.25614977 3.57939005 4.2264967  4.74941397 1.87331021
 1.9462229  4.80974483 4.4736166  2.00152683 4.57240057 1.96738505
 4.24548817 2.70861411 4.31906033 3.53894639 2.84544659 2.05650306
 2.67178202 3.47852945 3.82064939 2.12547874 4.93418312 3.44148874
 2.57189441 5.2225318  3.32581592 4.2043438  3.63111067 1.52898788
 3.97517586 2.19342279 4.94825172 2.78889465 2.44880795 2.48295593
 4.33842278 3.55707526 3.48250437 4.26479149 3.1802175  1.03844285
 4.15238047 2.79646087 0.32028723 1.31329632 4.5344305  1.46312463
 2.90189362 4.1619935  2.87609482 3.38077831 2.77066684 0.68436408
 4.34846544 3.1666863  3.21194458 0.15674581 1.3226186  1.43878496
 4.05721331 3.61834574 4.59634972 2.25441074 2.97089577 1.98693728
 0.03352784 1.45390058 4.13178062 1.54302931 2.00934935 4.02129984
 4.0094738  2.90028095 4.48521519 2.460289   1.75427485 3.00853133
 0.04456847 2.04682755 4.8486557  4.95183706 5.12483501 1.7637471
 1.65803981 1.6816628  4.86321163 3.90726233 2.6751256  4.78496408
 4.87400389 1.60805988 3.56357193 3.61751723 1.79902101 4.28415871
 2.30647874 5.61316442 0.19475259 0.22674736 2.1827693  1.55588651
 2.79189682 1.60586762 1.27749574 4.93655682 2.02393961 3.61430502
 2.47384286 0.45106542 1.21759152 1.4548974  3.38942218 4.47097111
 2.46123409 3.2810514  2.9255147  5.1487546  0.91889125 1.38906884
 2.98205423 4.04287815 1.72107077 1.04817605 2.53159976 4.09373665
 2.65022421 1.66603768 4.11234045 2.8753798  2.59446192 2.01980829
 3.63571453 2.00338078 2.83255935 3.10040617 4.33682156 4.05033827
 1.86953974 4.02452374 3.83017206 1.63590288 1.03658974 1.15067792
 2.76259446 4.64287758 0.53269035 4.47681522 2.44737005 1.62384093
 5.06406546 2.47177315 1.35568345 4.89366627 1.92716157 3.90612888
 4.08172131 2.97458315 2.77563286 1.65365398 3.66346264 0.33132219
 1.10610163 4.44780207 4.01082039 3.0617938  5.09235239 3.08282733
 4.63872337 2.56707859 2.39910746 4.30367565 4.76278734 1.17307472
 4.68494606 5.83344841 3.54072428 2.35723066 4.67332649 5.52493382
 5.12981224 5.84269857 5.69301987 1.62051046 5.28160858 5.24073648
 2.79736042 0.2012929  0.04596388 2.61099696 5.76224804 4.29759693
 3.82926321 1.7448529  2.10752583 2.77888536 3.82223153 4.63834476
 5.37471008 5.46087694 0.87558138 0.15653592 0.11146927 1.83338034
 4.49506092 1.35858357 4.84774971 2.71038008 3.26274586 3.12943625
 3.25779009 2.14855242 3.08868122 0.0780526  1.79111075 5.78761482
 4.92381048 3.65516949 3.70214462 4.14602184]","[-1.84142017e+00 -1.89275575e+00 -1.59314156e-01 -2.82847595e+00
  5.47506475e+00 -1.50945747e+00 -2.79078388e+00 -2.23902607e+00
  4.06423235e+00 -2.01088619e+00 -2.68638945e+00 -1.02305746e+00
 -5.85546494e-01  9.59215641e-01 -2.29737091e+00  6.48882389e-01
 -1.71290207e+00 -2.74187732e+00 -1.16413784e+00 -4.01919216e-01
  2.31648874e+00  4.41323376e+00  1.68913865e+00 -3.22468400e-01
 -1.87243199e+00 -1.81760645e+00 -1.18486297e+00 -3.26796293e-01
 -1.24683619e+00 -2.21474290e+00  2.51967430e+00 -2.39949822e+00
 -6.99964166e-01 -1.65837121e+00 -3.25850177e+00 -1.19622612e+00
 -3.80653828e-01 -5.38725853e-02 -9.05867338e-01  1.78961802e+00
 -2.39934731e+00 -1.18893051e+00  8.66643238e+00 -1.29655576e+00
  3.61758256e+00  3.61155415e+00 -1.76311755e+00 -1.03600216e+00
  2.40013790e+00 -1.68671608e-01 -1.72976542e+00  2.80372334e+00
 -1.13930714e+00 -2.73718047e+00  3.49375200e+00 -2.51800323e+00
 -1.66006351e+00  1.89735198e+00  1.56815171e+00  1.03204851e+01
 -2.58438706e+00 -2.41583657e+00  2.19892263e+00  2.41405678e+00
  3.10316086e-02 -3.90815735e-01 -1.44175863e+00  1.44184971e+00
 -8.76502037e-01 -1.07045567e+00  1.56657696e-01 -1.54462385e+00
 -1.79918313e+00 -2.49589777e+00  1.52336264e+00  5.15086889e-01
 -1.89207745e+00 -1.18201017e-01 -5.27966499e-01  5.23744583e-01
 -1.74979675e+00 -1.40955162e+00 -1.44571924e+00 -9.32557881e-01
 -1.02598906e+00 -1.49686027e+00 -1.28751278e-01 -1.64425945e+00
 -2.85156441e+00 -2.55395722e+00 -1.36927581e+00 -1.24089122e+00
 -1.41876006e+00 -3.14990258e+00 -3.23856831e-01 -1.10701036e+00
 -1.74025989e+00  2.17363787e+00  5.43582439e-01 -1.57472897e+00
 -1.40369749e+00 -5.68096519e-01 -8.81850004e-01  1.08170509e+00
 -2.34479427e+00  4.85973167e+00 -1.86427379e+00 -2.87112975e+00
 -4.08140516e+00 -2.00570703e+00 -1.16291356e+00 -2.25067735e+00
  5.53218365e+00 -3.08023930e-01 -2.55215335e+00 -4.02417839e-01
  2.22597313e+00 -7.51677990e-01 -1.98975873e+00 -9.63546515e-01
 -7.08826542e-01 -4.17972565e-01  4.31875420e+00 -1.73987508e+00
  2.60919762e+00 -3.06781149e+00  1.15493488e+00 -4.54024017e-01
  7.92920113e-01 -1.39351463e+00 -5.15342593e-01 -1.65711075e-01
 -1.01973796e+00  3.46560001e-01  1.81859994e+00 -2.31047153e-01
  1.18316879e+01 -4.00780201e-01 -3.93377751e-01 -1.23546994e+00
 -1.03244781e+00 -3.15412712e+00 -1.29283071e+00 -5.21969795e-01
  1.31441927e+00 -1.98423648e+00 -3.93159151e-01  4.44509506e-01
 -4.85405773e-01  1.76784277e+00  1.11719131e+00  8.17543030e-01
 -7.91370511e-01  2.60641432e+00 -1.27654219e+00 -3.62784714e-02
 -6.45381153e-01  8.94982338e-01 -2.71135807e+00 -2.27766371e+00
 -1.46869278e+00 -1.71549678e+00  7.95358896e-01 -8.19261551e-01
  3.48018885e+00 -3.55790138e-01 -1.97312522e+00 -3.39641571e-02
  8.52139091e+00 -1.94034290e+00 -3.71292233e+00  1.34419918e-01
  3.56459427e+00 -2.35346413e+00 -3.35016060e+00  8.75146866e-01
 -1.02088785e+00 -1.65850866e+00 -1.57348704e+00  1.28402472e+00
  4.40942192e+00 -1.08555806e+00 -2.42922688e+00  9.40523434e+00
 -6.47892475e-01 -1.01015818e+00 -1.53446257e+00  1.00259781e-02
  4.38852978e+00  6.20099306e-01  3.44085836e+00 -1.50289607e+00
 -4.71958637e-01  1.45286727e+00  1.23187447e+00 -7.04181194e-02
  2.31755495e+00 -6.67051911e-01 -2.27079725e+00  5.58968306e+00
  1.07506061e+00 -1.76076651e+00 -3.26756001e-01 -6.44888401e-01
 -2.05689240e+00 -2.66584229e+00  2.25472450e-01 -2.27603602e+00
 -8.05363178e-01 -1.18094063e+00 -1.24880052e+00 -1.13026333e+00
 -3.65613294e+00 -5.51620483e-01  3.57599902e+00 -1.87457168e+00
 -1.00719213e+00 -1.83034360e+00 -1.30105925e+00 -7.35795975e-01
 -2.23975754e+00 -2.22590446e-01 -1.92807674e+00  8.46564293e+00
 -2.80897498e-01 -1.03557205e+00  3.06553555e+00 -1.07329249e+00
 -2.02444983e+00  1.59597397e-01  5.34441471e-01 -9.06402826e-01
 -2.14674449e+00 -5.39539814e-01  4.90869570e+00 -1.49114430e+00
 -2.52361727e+00 -1.39452666e-01 -9.46384192e-01  2.86767244e+00
  2.34521627e+00 -2.10213661e+00  6.53672218e+00  1.97408581e+00
 -1.74850678e+00  4.72379208e-01 -3.03220861e-02 -1.19137013e+00
 -1.83886957e+00 -1.16294909e+00 -1.30107450e+00  1.59945011e-01
  2.21381521e+00 -2.08573699e+00  4.42296886e+00  1.64602613e+00
 -1.27627218e+00 -2.43701792e+00 -3.96713242e-02 -1.57657123e+00
  3.85418415e+00 -2.15726018e+00 -3.60255051e+00 -9.77947354e-01
  8.40640068e-01  1.92125607e+00  1.89099693e+00 -2.24393702e+00
  5.59219122e-01  1.46510315e+00 -1.37583470e+00 -9.79297042e-01
 -2.15008330e+00 -2.28094292e+00 -1.40893686e+00  7.23752022e-01
 -1.40441895e+00 -4.19814110e-01 -1.65589824e-01 -1.98208287e-01
 -5.32274365e-01  2.22784519e+00 -1.94210553e+00  1.15092826e+00
 -8.63962650e-01 -5.78607559e-01  6.80027723e-01  4.06760311e+00
  4.32022476e+00  5.72030544e+00 -7.64409661e-01 -1.16942680e+00
 -1.50697064e+00 -1.22940803e+00 -1.48095369e+00 -6.75673485e-01
 -2.28393102e+00 -2.21052122e+00 -7.24803150e-01 -1.13571131e+00
 -1.39638424e-01 -2.15020823e+00  7.49201441e+00  3.22513223e+00
 -6.82199001e-02 -2.45484257e+00 -1.30242026e+00 -1.16969085e+00
 -3.13784361e-01  7.01719999e-01 -1.67634273e+00 -8.34020138e-01
 -2.26831007e+00 -1.41457713e+00  1.31990361e+00 -1.80649042e+00
  1.94286776e+00 -5.09795666e-01 -1.29965019e+00 -1.50806522e+00
 -1.49780774e+00 -9.09779966e-01 -5.00849545e-01  3.44593740e+00
 -1.87309027e+00 -2.92098069e+00  3.66103816e+00 -6.57020092e-01
  1.74659348e+00  3.72856283e+00  4.31904936e+00 -1.34583998e+00
 -3.13740611e-01  1.95629597e+00  3.51776934e+00  1.05550098e+00
  2.24028111e-01 -2.11067557e+00 -1.57868767e+00 -1.01886404e+00
 -1.40201998e+00 -2.77305871e-01 -9.25078571e-01  1.82722187e+00
 -2.61331224e+00  7.14271975e+00  2.48136950e+00  4.01682186e+00
  6.13476276e-01  2.12896395e+00 -1.70771956e+00 -2.60187101e+00
  2.17501402e+00 -9.51519608e-01 -2.62731409e+00 -3.41779661e+00
  2.56469584e+00 -1.51015222e+00  8.96957397e-01 -1.87091827e-02
 -3.10997081e+00  4.93566036e-01  4.22959805e-01  5.36896944e+00
  2.15219498e-01 -1.75592661e+00 -8.69307876e-01 -1.81303427e-01
 -4.16049734e-02 -6.06008053e-01 -1.63472319e+00  9.32407379e-03
 -6.60462379e-01 -1.10008502e+00 -1.38889289e+00  7.81652975e+00
 -2.66159058e+00 -2.88910007e+00  3.03213120e-01  5.23446512e+00
 -6.83899879e-01 -1.33861691e-01 -9.76683572e-02 -1.43307924e+00
 -9.53236103e-01  2.40620136e+00 -1.41719437e+00 -1.60623145e+00
 -1.82353306e+00 -6.51347160e-01 -1.47116780e+00  3.86199522e+00
 -1.03586221e+00 -6.98116198e-02 -1.32079577e+00 -2.45565891e+00
 -2.91139555e+00 -1.91108370e+00 -2.45001030e+00  3.53072357e+00]","['If' 'you' 'were' 'to' 'journey' 'to' 'the' 'North' 'of' 'England,' 'you'
 'would' 'come' 'to' 'a' 'valley' 'that' 'is' 'surrounded' 'by' 'moors'
 'as' 'high' 'as' 'mountains.' 'It' 'is' 'in' 'this' 'valley' 'where'
 'you' 'would' 'find' 'the' 'city' 'of' 'Bradford,' 'where' 'once' 'a'
 'thousand' 'spinning' 'jennies' 'that' 'hummed' 'and' 'clattered' 'spun'
 'wool' 'into' 'money' 'for' 'the' 'long-bearded' 'mill' 'owners.' 'That'
 'all' 'mill' 'owners' 'were' 'generally' 'busy' 'as' 'beavers' 'and'
 'quite' 'pleased' 'with' 'themselves' 'for' 'being' 'so' 'successful'
 'and' 'well' 'off' 'was' 'known' 'to' 'the' 'residents' 'of' 'Bradford,'
 'and' 'if' 'you' 'were' 'to' 'go' 'into' 'the' 'city' 'to' 'visit' 'the'
 'stately' 'City' 'Hall,' 'you' 'would' 'see' 'there' 'the' 'Crest' 'of'
 'the' 'City' 'of' 'Bradford,' 'which' 'those' 'same' 'mill' 'owners'
 'created' 'to' 'celebrate' 'their' 'achievements.' 'It' 'shows' 'a'
 'sinister' 'looking' ""boar's"" 'head' 'sitting' 'on' 'top' 'of' 'a' 'well'
 'which' 'seems' 'puzzling' 'at' 'first,' 'but' 'the' 'reason' 'for'
 'this' 'symbol' 'is' 'a' 'matter' 'of' 'legend.' 'There' 'was' 'once,'
 'legend' 'has' 'it,' 'a' 'fearsome' 'boar,' 'which' 'lived' 'in' 'a'
 'wood' 'located' 'just' 'outside' 'the' 'manor' 'of' 'Bradford.' 'A'
 'source' 'of' 'great' 'trouble' 'to' 'the' 'local' 'folk' 'the' 'boar'
 'was,' 'bringing' 'terror' 'to' 'the' 'peaceful' 'flocks' 'and'
 'ravaging' 'the' 'countryside' 'around.' 'Even' 'worse,' 'however,' 'the'
 'boar' 'most' 'liked' 'to' 'go' 'to' 'the' 'well' 'that' 'was' 'in' 'the'
 'wood' 'and' 'drink' 'its' 'fresh' 'water,' 'so' 'that' 'the' 'people'
 'of' 'Bradford' 'had' 'second' 'thoughts' 'about' 'visiting' 'the'
 'well.' 'That' 'the' 'people' 'of' 'Bradford' 'bore' 'the' 'brunt' 'of'
 'the' ""beast's"" 'ferocity' 'was' 'unfair' 'in' 'the' 'eyes' 'of' 'the'
 'people' 'of' 'the' 'region.' 'Eventually,' 'the' 'issue' 'reached' 'the'
 'ears' 'of' 'the' 'kindly' 'Lord' 'of' 'the' 'Manor' 'who' 'the' 'people'
 'had' 'often' 'asked' 'for' 'help.' 'The' 'Lord' 'saw' 'the' 'severity'
 'of' 'the' 'problem' 'the' 'people' 'faced' 'and' 'suggested' 'a'
 'contest' 'could' 'solve' 'the' 'problem.' 'He' 'said' 'that' 'whoever'
 'could' 'kill' 'the' 'boar' 'and' 'bring' 'as' 'proof' 'its' 'head' 'to'
 'the' 'Manor' 'House' 'would' 'be' 'rewarded' 'with' 'land' 'and' 'fame.'
 'It' 'was' 'the' 'people' 'of' 'Bradford' 'and' 'the' 'people' 'who'
 'knew' 'them' 'who' 'rejoiced' 'at' 'this' 'proclamation' 'but' 'one'
 'question' 'remained:' 'who' 'would' 'kill' 'the' 'boar?' 'By' 'the'
 'handsome' 'reward' 'many' 'felt' 'tempted,' 'but' 'the' 'thought' 'of'
 'the' 'boar' 'with' 'its' 'deadly' 'tusks' 'and' 'face' 'like' 'thunder'
 'soon' 'put' 'an' 'end' 'to' 'their' 'ambitions.' 'However,' 'there'
 'was' 'one' 'huntsman,' 'who' 'was' 'still' 'wet' 'behind' 'the' 'ears,'
 'who' 'decided' 'the' 'prize' 'was' 'worth' 'a' 'shot,' 'in' 'spite' 'of'
 'the' ""boar's"" 'reputation.' 'The' 'huntsman' 'discovered']"
